1403638526177829632,0.00850,-0.09965,0.09321,-0.00751,0.83564,0.01879,0.54890,-0.04925,-0.33313,0.11223,
1403638526277829376,0.00244,-0.13596,0.10664,-0.00405,0.83465,0.00961,0.55068,-0.06740,-0.38766,0.14689,
1403638526377829632,-0.00662,-0.17701,0.12162,-0.00142,0.83049,0.00081,0.55703,-0.09992,-0.43798,0.14369,
1403638526477829376,-0.01797,-0.22267,0.13489,0.00002,0.82526,-0.01019,0.56467,-0.11786,-0.48465,0.11008,
1403638526577829376,-0.03113,-0.27477,0.14468,0.00159,0.81977,-0.02127,0.57229,-0.13412,-0.55971,0.08178,
1403638526677829632,-0.04688,-0.33433,0.15271,0.00672,0.81461,-0.03003,0.57920,-0.16463,-0.62344,0.06752,
1403638526777829376,-0.06578,-0.39970,0.15928,0.01545,0.81148,-0.03559,0.58308,-0.18779,-0.67107,0.05203,
1403638526877829632,-0.08596,-0.46662,0.16408,0.02354,0.81078,-0.03889,0.58359,-0.20266,-0.64675,0.04146,
1403638526977829376,-0.10662,-0.52929,0.16806,0.02802,0.81383,-0.04543,0.57865,-0.19345,-0.61091,0.03927,
1403638527077829376,-0.12591,-0.58708,0.17311,0.03609,0.81825,-0.05893,0.57069,-0.17344,-0.55995,0.05821,
1403638527177829632,-0.14284,-0.64031,0.18042,0.04408,0.81981,-0.07435,0.56608,-0.14154,-0.47810,0.08019,
1403638527277829376,-0.15261,-0.68384,0.18900,0.05482,0.81681,-0.08770,0.56755,-0.08834,-0.34964,0.08803,
1403638527377829632,-0.15155,-0.71293,0.19651,0.06774,0.81215,-0.09462,0.57173,-0.02977,-0.16526,0.07393,
1403638527477829376,-0.14368,-0.71768,0.20004,0.07538,0.80948,-0.09708,0.57413,0.02862,0.04077,0.04837,
1403638527577829376,-0.12694,-0.69639,0.19947,0.07533,0.81030,-0.09608,0.57316,0.08667,0.25172,0.02365,
1403638527677829632,-0.10558,-0.65396,0.19412,0.07134,0.81244,-0.09099,0.57147,0.13699,0.42454,0.00107,
1403638527777829376,-0.08595,-0.60732,0.19318,0.06529,0.81461,-0.08344,0.57025,0.17496,0.52126,0.01478,
1403638527877829632,-0.06631,-0.55221,0.19550,0.05091,0.81806,-0.07843,0.56748,0.17045,0.58118,0.05204,
1403638527977829376,-0.04500,-0.49155,0.19831,0.04063,0.81903,-0.07352,0.56757,0.17000,0.59892,0.06267,
1403638528077829376,-0.02537,-0.42749,0.19774,0.03413,0.81783,-0.06629,0.57060,0.16457,0.60859,0.01821,
1403638528177829632,-0.00479,-0.36721,0.19492,0.02454,0.81823,-0.05755,0.57148,0.19927,0.56110,-0.01786,
1403638528277829376,0.02201,-0.31379,0.18927,0.01216,0.81953,-0.04705,0.57097,0.29189,0.47011,-0.03974,
1403638528377829632,0.05202,-0.27375,0.18065,0.00588,0.81882,-0.03940,0.57267,0.33134,0.34051,-0.05185,
1403638528477829376,0.08577,-0.24827,0.17592,0.00665,0.81774,-0.03534,0.57446,0.36541,0.24105,-0.03539,
1403638528577829376,0.12116,-0.23080,0.17311,0.00707,0.81941,-0.03891,0.57184,0.37150,0.16679,-0.02258,
1403638528677829632,0.15832,-0.21752,0.17192,0.00611,0.82055,-0.04672,0.56964,0.34663,0.10630,0.01357,
1403638528777829376,0.18877,-0.20943,0.17501,0.01142,0.81961,-0.05206,0.57043,0.23627,0.05908,0.05553,
1403638528877829632,0.20486,-0.20404,0.18227,0.00792,0.81850,-0.05979,0.57133,0.07928,0.04579,0.10372,
1403638528977829376,0.20471,-0.19604,0.19549,0.00094,0.81804,-0.06642,0.57131,-0.09424,0.06216,0.17467,
1403638529077829376,0.18760,-0.18783,0.21244,0.00246,0.81885,-0.06800,0.56996,-0.22815,0.11167,0.15653,
1403638529177829632,0.15934,-0.17416,0.22315,0.01965,0.81984,-0.06134,0.56896,-0.30682,0.17045,0.06461,
1403638529277829376,0.12499,-0.15687,0.22372,0.03144,0.82180,-0.05546,0.56619,-0.34950,0.19211,-0.03211,
1403638529377829632,0.08555,-0.13831,0.21151,0.03455,0.82683,-0.05049,0.55911,-0.33990,0.17333,-0.13950,
1403638529477829376,0.05621,-0.12092,0.19311,0.03345,0.83697,-0.04832,0.54408,-0.26390,0.14706,-0.21271,
1403638529577829376,0.02945,-0.10968,0.16676,0.03111,0.84712,-0.04548,0.52853,-0.19177,0.10478,-0.23770,
1403638529677829632,0.01125,-0.09563,0.13976,0.03248,0.85123,-0.04262,0.52204,-0.11757,0.10236,-0.22626,
1403638529777829376,-0.00112,-0.08499,0.11422,0.03213,0.84772,-0.04213,0.52779,-0.05503,0.09038,-0.20790,
1403638529877829632,-0.00650,-0.07648,0.09184,0.03099,0.84134,-0.04321,0.53788,-0.00964,0.06501,-0.17284,
1403638529977829376,-0.00688,-0.07083,0.07351,0.03075,0.83873,-0.04339,0.54195,0.06638,0.01919,-0.12424,
1403638530077829376,-0.00014,-0.06909,0.06107,0.03142,0.84018,-0.04398,0.53960,0.11486,-0.00051,-0.10485,
1403638530177829632,0.01252,-0.06992,0.05112,0.03241,0.84184,-0.04843,0.53657,0.14725,-0.01819,-0.09825,
1403638530277829376,0.02731,-0.07205,0.04094,0.03456,0.84142,-0.05430,0.53653,0.14779,-0.03345,-0.10227,
1403638530377829632,0.04049,-0.07534,0.03006,0.03874,0.84026,-0.06033,0.53742,0.13447,-0.04314,-0.09183,
1403638530477829376,0.05266,-0.07950,0.02224,0.04031,0.83950,-0.06489,0.53796,0.10531,-0.03917,-0.06753,
1403638530577829376,0.06021,-0.08399,0.01689,0.03945,0.83959,-0.06806,0.53749,0.06445,-0.04663,-0.05597,
1403638530677829632,0.06424,-0.08740,0.01199,0.04023,0.84280,-0.07005,0.53212,0.04190,-0.02641,-0.05852,
1403638530777829376,0.06756,-0.08978,0.00609,0.04016,0.84621,-0.07172,0.52647,0.03307,-0.02188,-0.05949,
1403638530877829632,0.06964,-0.09121,0.00156,0.03840,0.84686,-0.07135,0.52560,0.02200,-0.01346,-0.03711,
1403638530977829376,0.07085,-0.09120,-0.00160,0.03574,0.84513,-0.07060,0.52867,0.01123,-0.00164,-0.02888,
1403638531077829376,0.07092,-0.09087,-0.00362,0.03665,0.84181,-0.06925,0.53406,-0.01498,0.01311,0.00021,
1403638531177829632,0.07101,-0.08933,-0.00315,0.03800,0.83965,-0.06757,0.53757,0.00714,0.00806,-0.00344,
1403638531277829376,0.07139,-0.08826,-0.00464,0.04109,0.83840,-0.06631,0.53944,-0.00829,0.01572,0.00613,
1403638531377829632,0.07130,-0.08734,-0.00498,0.04101,0.83723,-0.06644,0.54125,0.00805,-0.00541,0.00921,
1403638531477829376,0.07092,-0.08773,-0.00462,0.04131,0.83633,-0.06675,0.54257,-0.00719,0.00069,0.00037,
1403638531577829376,0.07072,-0.08780,-0.00473,0.04195,0.83666,-0.06565,0.54215,-0.00084,-0.00091,-0.00090,
1403638531677829632,0.07074,-0.08759,-0.00489,0.04131,0.83669,-0.06628,0.54208,0.00243,-0.00597,0.00151,
1403638531777829376,0.07083,-0.08768,-0.00487,0.04184,0.83655,-0.06630,0.54226,-0.00010,-0.00135,-0.00156,
1403638531877829632,0.07079,-0.08775,-0.00488,0.04213,0.83654,-0.06628,0.54225,0.00021,0.00139,-0.00244,
1403638531977829376,0.07083,-0.08785,-0.00490,0.04252,0.83646,-0.06637,0.54232,0.00065,0.00408,-0.00299,
1403638532077829376,0.07083,-0.08790,-0.00495,0.04273,0.83644,-0.06634,0.54235,0.00412,0.00080,0.00036,
1403638532177829632,0.07085,-0.08791,-0.00497,0.04274,0.83639,-0.06649,0.54241,-0.00017,-0.00067,-0.00133,
1403638532277829376,0.07087,-0.08790,-0.00498,0.04265,0.83633,-0.06672,0.54247,0.00323,-0.00179,0.00127,
1403638532377829632,0.07087,-0.08789,-0.00500,0.04261,0.83629,-0.06678,0.54253,0.00193,-0.00204,0.00049,
1403638532477829376,0.07089,-0.08791,-0.00500,0.04259,0.83624,-0.06691,0.54260,0.00111,-0.00099,-0.00039,
1403638532577829376,0.07087,-0.08791,-0.00502,0.04260,0.83625,-0.06694,0.54257,0.00265,-0.00046,-0.00036,
1403638532677829632,0.07090,-0.08794,-0.00501,0.04269,0.83621,-0.06695,0.54263,0.00045,0.00093,-0.00129,
1403638532777829376,0.07087,-0.08795,-0.00502,0.04276,0.83624,-0.06686,0.54259,0.00305,0.00105,0.00020,
1403638532877829632,0.07086,-0.08790,-0.00505,0.04254,0.83630,-0.06675,0.54253,0.00060,0.00011,-0.00084,
1403638532977829376,0.07087,-0.08794,-0.00501,0.04269,0.83623,-0.06683,0.54261,0.00181,-0.00057,0.00010,
1403638533077829376,0.07086,-0.08795,-0.00501,0.04276,0.83622,-0.06687,0.54262,0.00180,0.00064,0.00044,
1403638533177829632,0.07088,-0.08796,-0.00501,0.04277,0.83617,-0.06693,0.54269,0.00101,0.00020,-0.00069,
1403638533277829376,0.07087,-0.08796,-0.00501,0.04277,0.83615,-0.06695,0.54272,0.00253,-0.00003,0.00071,
1403638533377829632,0.07088,-0.08797,-0.00501,0.04281,0.83614,-0.06693,0.54273,0.00077,0.00093,-0.00015,
1403638533477829376,0.07088,-0.08798,-0.00500,0.04278,0.83612,-0.06695,0.54276,0.00161,-0.00124,0.00017,
1403638533577829376,0.07086,-0.08796,-0.00501,0.04274,0.83613,-0.06695,0.54275,0.00136,-0.00287,0.00024,
1403638533677829632,0.07087,-0.08795,-0.00499,0.04271,0.83612,-0.06698,0.54277,-0.00056,-0.00074,0.00003,
1403638533777829376,0.07086,-0.08794,-0.00499,0.04270,0.83611,-0.06697,0.54277,0.00261,-0.00024,0.00062,
1403638533877829632,0.07088,-0.08792,-0.00500,0.04247,0.83616,-0.06673,0.54275,-0.00095,-0.00650,-0.00123,
1403638533977829376,0.07086,-0.08793,-0.00501,0.04255,0.83616,-0.06694,0.54272,-0.00189,-0.00732,-0.00118,
1403638534077829376,0.07080,-0.08794,-0.00503,0.04280,0.83613,-0.06722,0.54272,0.00003,-0.00015,0.00002,
1403638534177829632,0.07081,-0.08793,-0.00498,0.04243,0.83617,-0.06701,0.54271,-0.00046,0.00170,0.00148,
1403638534277829376,0.07083,-0.08785,-0.00498,0.04217,0.83623,-0.06687,0.54264,-0.00089,-0.00273,0.00103,
1403638534377829632,0.07083,-0.08785,-0.00499,0.04214,0.83626,-0.06690,0.54261,-0.00368,-0.00329,0.00227,
1403638534477829376,0.07086,-0.08789,-0.00501,0.04227,0.83627,-0.06718,0.54255,-0.00323,-0.00754,0.00092,
1403638534577829376,0.07080,-0.08782,-0.00498,0.04205,0.83636,-0.06682,0.54247,0.00093,-0.00395,0.00102,
1403638534677829632,0.07082,-0.08776,-0.00498,0.04180,0.83638,-0.06658,0.54249,-0.00091,-0.00255,-0.00116,
1403638534777829376,0.07080,-0.08778,-0.00498,0.04189,0.83638,-0.06650,0.54249,0.00112,-0.00500,0.00093,
1403638534877829632,0.07079,-0.08782,-0.00498,0.04214,0.83636,-0.06664,0.54249,-0.00276,-0.00970,-0.00048,
1403638534977829376,0.07076,-0.08787,-0.00497,0.04221,0.83639,-0.06667,0.54242,-0.00139,-0.00297,-0.00028,
1403638535077829376,0.07076,-0.08785,-0.00498,0.04207,0.83644,-0.06665,0.54236,-0.00058,-0.00286,0.00073,
1403638535177829632,0.07077,-0.08784,-0.00499,0.04196,0.83642,-0.06667,0.54240,-0.00111,-0.00106,0.00027,
1403638535277829376,0.07077,-0.08783,-0.00499,0.04189,0.83642,-0.06666,0.54240,-0.00025,-0.00297,-0.00070,
1403638535377829632,0.07076,-0.08780,-0.00496,0.04190,0.83643,-0.06661,0.54240,0.00022,-0.00095,-0.00088,
1403638535477829376,0.07076,-0.08781,-0.00495,0.04196,0.83643,-0.06660,0.54239,0.00140,-0.00002,0.00026,
1403638535577829376,0.07077,-0.08779,-0.00495,0.04190,0.83644,-0.06653,0.54239,0.00083,0.00077,0.00020,
1403638535677829632,0.07076,-0.08778,-0.00496,0.04183,0.83643,-0.06655,0.54241,-0.00017,-0.00052,-0.00003,
1403638535777829376,0.07076,-0.08779,-0.00496,0.04187,0.83642,-0.06655,0.54241,0.00062,0.00072,0.00055,
1403638535877829632,0.07077,-0.08779,-0.00496,0.04179,0.83644,-0.06649,0.54240,-0.00045,-0.00067,-0.00086,
1403638535977829376,0.07074,-0.08777,-0.00496,0.04175,0.83649,-0.06647,0.54234,0.00291,-0.00129,0.00146,
1403638536077829376,0.07075,-0.08777,-0.00496,0.04170,0.83645,-0.06649,0.54240,0.00048,-0.00161,-0.00017,
1403638536177829632,0.07076,-0.08777,-0.00495,0.04168,0.83644,-0.06648,0.54241,-0.00119,-0.00074,0.00049,
1403638536277829376,0.07075,-0.08777,-0.00494,0.04171,0.83645,-0.06644,0.54240,0.00313,-0.00089,0.00101,
1403638536377829632,0.07075,-0.08778,-0.00493,0.04173,0.83641,-0.06646,0.54246,0.00013,-0.00099,-0.00095,
1403638536477829376,0.07075,-0.08777,-0.00493,0.04176,0.83640,-0.06646,0.54247,0.00057,-0.00152,0.00025,
1403638536577829376,0.07075,-0.08777,-0.00493,0.04170,0.83640,-0.06646,0.54247,-0.00048,-0.00197,-0.00119,
1403638536677829632,0.07075,-0.08777,-0.00493,0.04171,0.83641,-0.06642,0.54247,0.00086,-0.00191,-0.00023,
1403638536777829376,0.07074,-0.08778,-0.00493,0.04181,0.83638,-0.06651,0.54250,0.00050,-0.00246,-0.00057,
1403638536877829632,0.07074,-0.08777,-0.00494,0.04169,0.83636,-0.06655,0.54253,-0.00045,-0.00100,0.00136,
1403638536977829376,0.07075,-0.08779,-0.00492,0.04170,0.83637,-0.06662,0.54250,-0.00020,-0.00264,0.00015,
1403638537077829376,0.07077,-0.08776,-0.00492,0.04172,0.83637,-0.06656,0.54250,0.00004,-0.00539,-0.00122,
1403638537177829632,0.07076,-0.08774,-0.00492,0.04174,0.83638,-0.06650,0.54250,-0.00022,-0.00321,0.00048,
1403638537277829376,0.07075,-0.08774,-0.00490,0.04179,0.83642,-0.06643,0.54244,0.00024,-0.00404,0.00146,
1403638537377829632,0.07075,-0.08775,-0.00491,0.04174,0.83642,-0.06641,0.54244,0.00100,-0.00243,0.00078,
1403638537477829376,0.07075,-0.08775,-0.00491,0.04172,0.83642,-0.06641,0.54245,0.00086,-0.00267,-0.00045,
1403638537577829376,0.07074,-0.08775,-0.00487,0.04181,0.83643,-0.06635,0.54243,-0.00201,0.00187,-0.00267,
1403638537677829632,0.07076,-0.08776,-0.00485,0.04186,0.83644,-0.06639,0.54242,0.00083,-0.00131,0.00057,
1403638537777829376,0.07075,-0.08774,-0.00487,0.04174,0.83642,-0.06639,0.54245,-0.00008,0.00049,0.00128,
1403638537877829632,0.07076,-0.08773,-0.00484,0.04178,0.83646,-0.06630,0.54240,0.00388,-0.00151,0.00235,
1403638537977829376,0.07075,-0.08773,-0.00483,0.04179,0.83641,-0.06642,0.54245,-0.00304,0.00024,-0.00106,
1403638538077829376,0.07076,-0.08774,-0.00480,0.04181,0.83638,-0.06648,0.54250,-0.00251,-0.00194,-0.00055,
1403638538177829632,0.07076,-0.08775,-0.00480,0.04181,0.83638,-0.06646,0.54249,0.00886,-0.00442,-0.00052,
1403638538277829376,0.07085,-0.08773,-0.00481,0.04184,0.83642,-0.06641,0.54244,-0.00114,-0.00148,0.00122,
1403638538377829632,0.07079,-0.08775,-0.00478,0.04191,0.83638,-0.06636,0.54250,-0.00427,0.00122,-0.00190,
1403638538477829376,0.07076,-0.08778,-0.00470,0.04198,0.83633,-0.06642,0.54256,-0.00303,-0.00281,0.00317,
1403638538577829376,0.07079,-0.08778,-0.00466,0.04214,0.83630,-0.06645,0.54260,0.00166,-0.00319,-0.00291,
1403638538677829632,0.07081,-0.08776,-0.00463,0.04186,0.83617,-0.06652,0.54281,0.00303,-0.00561,-0.00418,
1403638538777829376,0.07090,-0.08780,-0.00432,0.04159,0.83547,-0.06632,0.54394,0.00608,-0.00050,-0.01610,
1403638538877829632,0.07238,-0.08740,-0.00389,0.04076,0.83458,-0.06576,0.54543,0.02063,-0.00571,0.02095,
1403638538977829376,0.07592,-0.08727,-0.00137,0.04148,0.82984,-0.06485,0.55267,0.03620,0.00061,0.03432,
1403638539077829376,0.08039,-0.08732,0.00235,0.04216,0.82449,-0.06595,0.56044,0.04959,-0.00114,0.04636,
1403638539177829632,0.08810,-0.08728,0.01050,0.04062,0.81958,-0.06587,0.56771,0.08188,0.00017,0.12066,
1403638539277829376,0.09710,-0.08748,0.02620,0.04039,0.81594,-0.06500,0.57304,0.08521,-0.00043,0.19787,
1403638539377829632,0.10573,-0.08762,0.04959,0.04054,0.81676,-0.06475,0.57189,0.08547,-0.00204,0.27358,
1403638539477829376,0.11490,-0.08806,0.07956,0.04159,0.81844,-0.06443,0.56945,0.08621,-0.00375,0.32241,
1403638539577829376,0.12321,-0.08892,0.11366,0.04167,0.81922,-0.06336,0.56844,0.09357,-0.00879,0.33198,
1403638539677829632,0.13256,-0.08992,0.14212,0.04019,0.81979,-0.06309,0.56776,0.09772,-0.00832,0.23107,
1403638539777829376,0.14271,-0.09078,0.15887,0.04069,0.82105,-0.06138,0.56609,0.10667,-0.00801,0.11466,
1403638539877829632,0.15452,-0.09148,0.16852,0.03977,0.82363,-0.06083,0.56246,0.12969,-0.00198,0.07995,
1403638539977829376,0.16918,-0.09216,0.17687,0.03795,0.82821,-0.06062,0.55584,0.16188,-0.01369,0.08345,
1403638540077829376,0.18940,-0.09311,0.18359,0.03694,0.83435,-0.06007,0.54670,0.21470,-0.01361,0.07133,
1403638540177829632,0.21452,-0.09439,0.19100,0.03665,0.83832,-0.05987,0.54064,0.28780,-0.01721,0.07884,
1403638540277829376,0.24836,-0.09580,0.20126,0.03772,0.83410,-0.05863,0.54719,0.36673,-0.02409,0.11422,
1403638540377829632,0.28653,-0.09785,0.21132,0.03868,0.82805,-0.05663,0.55645,0.41026,-0.02072,0.08687,
1403638540477829376,0.32864,-0.09934,0.21972,0.03555,0.82584,-0.05071,0.56050,0.43911,-0.00410,0.07815,
1403638540577829376,0.37577,-0.09963,0.22540,0.02848,0.82622,-0.03934,0.56125,0.46866,0.01380,0.07453,
1403638540677829632,0.42343,-0.09827,0.23219,0.02015,0.82656,-0.02233,0.56205,0.49215,0.02578,0.06941,
1403638540777829376,0.47641,-0.09572,0.23688,0.01181,0.82604,0.00198,0.56348,0.51593,0.05724,0.06251,
1403638540877829632,0.53210,-0.09030,0.24095,0.00181,0.82554,0.02977,0.56355,0.52999,0.10140,0.04241,
1403638540977829376,0.58578,-0.07896,0.24366,-0.01224,0.82424,0.05619,0.56331,0.54071,0.14664,0.02639,
1403638541077829376,0.64159,-0.06355,0.24452,-0.02616,0.82225,0.07568,0.56346,0.54308,0.18140,-0.00807,
1403638541177829632,0.69670,-0.04342,0.24099,-0.03602,0.82064,0.08902,0.56331,0.54736,0.22001,-0.05951,
1403638541277829376,0.75148,-0.01846,0.23322,-0.04119,0.81989,0.09784,0.56260,0.55410,0.25230,-0.03166,
1403638541377829632,0.80608,0.01169,0.23404,-0.04408,0.81972,0.10133,0.56200,0.55448,0.30219,0.02158,
1403638541477829376,0.86062,0.04543,0.23885,-0.04526,0.81936,0.10159,0.56239,0.55230,0.35252,0.08174,
1403638541577829376,0.91606,0.08413,0.25127,-0.04458,0.81785,0.10231,0.56451,0.57585,0.41773,0.15155,
1403638541677829632,0.97443,0.13080,0.27124,-0.04880,0.81611,0.10545,0.56609,0.58076,0.48454,0.22498,
1403638541777829376,1.03063,0.18112,0.29707,-0.05911,0.81473,0.11134,0.56597,0.56331,0.53062,0.28348,
1403638541877829632,1.08349,0.23614,0.33022,-0.07182,0.81324,0.12065,0.56474,0.53277,0.56279,0.30967,
1403638541977829376,1.13320,0.29405,0.36053,-0.08462,0.81204,0.13556,0.56130,0.52023,0.58613,0.24084,
1403638542077829376,1.17841,0.35298,0.38403,-0.09996,0.80974,0.15340,0.55749,0.49774,0.59631,0.18278,
1403638542177829632,1.21919,0.41174,0.40195,-0.11700,0.80564,0.17429,0.55397,0.47914,0.60648,0.12781,
1403638542277829376,1.25975,0.47174,0.41327,-0.13287,0.80141,0.19826,0.54844,0.46354,0.61365,0.07154,
1403638542377829632,1.30167,0.53241,0.42224,-0.14700,0.79349,0.22025,0.54796,0.46072,0.61834,0.05716,
1403638542477829376,1.34545,0.59471,0.42875,-0.15299,0.77991,0.24038,0.55727,0.43989,0.62326,0.03244,
1403638542577829376,1.38801,0.65810,0.43237,-0.14848,0.76802,0.25863,0.56675,0.38764,0.65116,0.02341,
1403638542677829632,1.42497,0.72563,0.43855,-0.14843,0.76468,0.26761,0.56711,0.31322,0.68971,0.08340,
1403638542777829376,1.45435,0.79772,0.45207,-0.15682,0.76882,0.26618,0.55989,0.23280,0.73093,0.15371,
1403638542877829632,1.47994,0.87463,0.47401,-0.16298,0.77427,0.26255,0.55228,0.17673,0.75177,0.20914,
1403638542977829376,1.50122,0.95184,0.50202,-0.16681,0.77893,0.25907,0.54619,0.13291,0.75087,0.27880,
1403638543077829376,1.51790,1.03104,0.53277,-0.16934,0.78246,0.25562,0.54197,0.14348,0.78335,0.26368,
1403638543177829632,1.53320,1.11148,0.55704,-0.16942,0.78355,0.25295,0.54163,0.13896,0.79852,0.19777,
1403638543277829376,1.54988,1.19211,0.57828,-0.16955,0.78396,0.25037,0.54219,0.14341,0.80708,0.14170,
1403638543377829632,1.56448,1.27292,0.59092,-0.16909,0.78500,0.24941,0.54127,0.14201,0.81223,0.10298,
1403638543477829376,1.58052,1.35580,0.59986,-0.17136,0.78398,0.25380,0.54000,0.14926,0.82121,0.05779,
1403638543577829376,1.59829,1.43753,0.60767,-0.17665,0.78116,0.26500,0.53699,0.14149,0.83588,0.02109,
1403638543677829632,1.61405,1.52146,0.61307,-0.18381,0.77561,0.28285,0.53352,0.13245,0.86171,0.01383,
1403638543777829376,1.62717,1.60512,0.61960,-0.19426,0.76767,0.30436,0.52944,0.13196,0.87884,0.07267,
1403638543877829632,1.63885,1.69100,0.63279,-0.20596,0.75778,0.32692,0.52582,0.12724,0.91812,0.15557,
1403638543977829376,1.65194,1.78505,0.65489,-0.21970,0.74949,0.34494,0.52059,0.12598,0.94362,0.23204,
1403638544077829376,1.66504,1.87980,0.67971,-0.23432,0.74558,0.35609,0.51226,0.11935,0.94053,0.24502,
1403638544177829632,1.67769,1.97802,0.70463,-0.24457,0.74243,0.36240,0.50760,0.13411,0.95836,0.20121,
1403638544277829376,1.69228,2.08078,0.72275,-0.25111,0.73982,0.36552,0.50598,0.14734,0.96570,0.13036,
1403638544377829632,1.70689,2.17812,0.73393,-0.25270,0.73907,0.36808,0.50441,0.16085,0.96424,0.07496,
1403638544477829376,1.72290,2.27576,0.74155,-0.25188,0.73954,0.36922,0.50331,0.17787,0.97589,0.05240,
1403638544577829376,1.74072,2.37278,0.74756,-0.25375,0.73685,0.36838,0.50691,0.17471,0.97815,0.07583,
1403638544677829632,1.75737,2.47108,0.76047,-0.25886,0.73028,0.36793,0.51410,0.17591,0.98817,0.14517,
1403638544777829376,1.77604,2.56408,0.77582,-0.26008,0.72954,0.36896,0.51381,0.16716,0.95797,0.15165,
1403638544877829632,1.79296,2.65412,0.79061,-0.25830,0.73277,0.37148,0.50827,0.17181,0.94425,0.10644,
1403638544977829376,1.81035,2.74441,0.79851,-0.25855,0.73357,0.37223,0.50644,0.16733,0.94015,0.04828,
1403638545077829376,1.82918,2.83172,0.80085,-0.26015,0.73234,0.37233,0.50732,0.17308,0.92549,-0.00616,
1403638545177829632,1.84731,2.91556,0.79923,-0.26017,0.73200,0.37384,0.50668,0.17815,0.89951,-0.07394,
1403638545277829376,1.86585,3.00483,0.79038,-0.25944,0.73145,0.37543,0.50669,0.17613,0.90556,-0.11374,
1403638545377829632,1.88487,3.09381,0.77777,-0.26121,0.72881,0.37457,0.51020,0.16545,0.89134,-0.17545,
